CRM ID,Analysis Method,Element,Unit,Certified Value,1SD
OREAS 111,Laser Ablation ICP-MS,Ho,ppb,80,IND
OREAS 111,Laser Ablation ICP-MS,Sr,ppm,6.65,IND
OREAS 111,Laser Ablation ICP-MS,Ba,ppm,5.25,IND
OREAS 111,Laser Ablation ICP-MS,In,ppm,1.25,IND
OREAS 111,Laser Ablation ICP-MS,Ta,ppb,50,IND
OREAS 111,Laser Ablation ICP-MS,Be,ppm,0.2,IND
OREAS 111,Laser Ablation ICP-MS,La,ppm,1.685,IND
OREAS 111,Laser Ablation ICP-MS,Tb,ppb,55,IND
OREAS 111,Laser Ablation ICP-MS,Bi,ppm,5.7,IND
OREAS 111,Laser Ablation ICP-MS,Lu,ppb,25,IND
OREAS 111,Laser Ablation ICP-MS,Te,ppb,1900,IND
OREAS 111,Laser Ablation ICP-MS,Cd,ppm,15,IND
OREAS 111,Laser Ablation ICP-MS,Mo,ppm,28.7,IND
OREAS 111,Laser Ablation ICP-MS,Th,ppm,0.77,IND
OREAS 111,Laser Ablation ICP-MS,Ce,ppm,3.26,IND
OREAS 111,Laser Ablation ICP-MS,Nb,ppm,0.42,IND
OREAS 111,Laser Ablation ICP-MS,Tl,ppm,3.6,IND
OREAS 111,Laser Ablation ICP-MS,Co,ppm,474.5,IND
OREAS 111,Laser Ablation ICP-MS,Nd,ppm,1.505,IND
OREAS 111,Laser Ablation ICP-MS,Tm,ppb,20,IND
OREAS 111,Laser Ablation ICP-MS,Cr,ppm,30,IND
OREAS 111,Laser Ablation ICP-MS,Ni,ppm,34,IND
OREAS 111,Laser Ablation ICP-MS,U,ppm,3.945,IND
OREAS 111,Laser Ablation ICP-MS,Cs,ppm,0.255,IND
OREAS 111,Laser Ablation ICP-MS,Pb,wt.%,0.0368,IND
OREAS 111,Laser Ablation ICP-MS,V,ppm,41.55,IND
OREAS 111,Laser Ablation ICP-MS,Cu,ppm,23800,IND
OREAS 111,Laser Ablation ICP-MS,Pr,ppm,0.32,IND
OREAS 111,Laser Ablation ICP-MS,W,ppm,3.275,IND
OREAS 111,Laser Ablation ICP-MS,Dy,ppm,0.385,IND
OREAS 111,Laser Ablation ICP-MS,Rb,ppm,0.55,IND
OREAS 111,Laser Ablation ICP-MS,Y,ppm,1.81,IND
OREAS 111,Laser Ablation ICP-MS,Er,ppm,0.155,IND
OREAS 111,Laser Ablation ICP-MS,Re,ppb,55,IND
OREAS 111,Laser Ablation ICP-MS,Yb,ppb,160,IND
OREAS 111,Laser Ablation ICP-MS,Eu,ppb,95,IND
OREAS 111,Laser Ablation ICP-MS,Sb,ppm,20.95,IND
OREAS 111,Laser Ablation ICP-MS,Zn,ppm,4320,IND
OREAS 111,Laser Ablation ICP-MS,Ga,ppm,2.05,IND
OREAS 111,Laser Ablation ICP-MS,Sc,ppm,0.3,IND
OREAS 111,Laser Ablation ICP-MS,Zr,ppm,5.25,IND
OREAS 111,Laser Ablation ICP-MS,Gd,ppm,0.42,IND
OREAS 111,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 111,Laser Ablation ICP-MS,Ge,ppb,200,IND
OREAS 111,Laser Ablation ICP-MS,Sm,ppm,0.31,IND
OREAS 111,Infrared Combustion,C,wt.%,0.12,IND
OREAS 111,Infrared Combustion,S,wt.%,37.25,IND
OREAS 111b,Oxidising Fusion XRF,Al2O3,wt.%,0.757,IND
OREAS 111b,Oxidising Fusion XRF,Fe2O3,wt.%,49.9179755,IND
OREAS 111b,Oxidising Fusion XRF,SnO2,ppm,25.392,IND
OREAS 111b,Oxidising Fusion XRF,As,ppm,220,IND
OREAS 111b,Oxidising Fusion XRF,K2O,wt.%,0.015,IND
OREAS 111b,Oxidising Fusion XRF,SO3,wt.%,94.256814,IND
OREAS 111b,Oxidising Fusion XRF,BaO,ppm,22.33,IND
OREAS 111b,Oxidising Fusion XRF,MgO,wt.%,0.2395,IND
OREAS 111b,Oxidising Fusion XRF,SrO,ppm,23.652,IND
OREAS 111b,Oxidising Fusion XRF,CaO,wt.%,0.266,IND
OREAS 111b,Oxidising Fusion XRF,MnO,wt.%,0.0105,IND
OREAS 111b,Oxidising Fusion XRF,TiO2,wt.%,0.0305,IND
OREAS 111b,Oxidising Fusion XRF,Cl,ppm,< 10,IND
OREAS 111b,Oxidising Fusion XRF,NiO,ppm,50.9,IND
OREAS 111b,Oxidising Fusion XRF,V2O5,ppm,62.482,IND
OREAS 111b,Oxidising Fusion XRF,CoO,ppm,578.5325,IND
OREAS 111b,Oxidising Fusion XRF,P2O5,wt.%,0.0584358,IND
OREAS 111b,Oxidising Fusion XRF,ZnO,ppm,5078.784,IND
OREAS 111b,Oxidising Fusion XRF,Cr2O3,ppm,21.9225,IND
OREAS 111b,Oxidising Fusion XRF,PbO,ppm,360.862,IND
OREAS 111b,Oxidising Fusion XRF,ZrO2,ppm,13.508,IND
OREAS 111b,Oxidising Fusion XRF,CuO,ppm,28741.328,IND
OREAS 111b,Oxidising Fusion XRF,SiO2,wt.%,19.475,IND
OREAS 111b,Thermogravimetry,LOI1000,wt.%,25.81,IND
OREAS 111b,Laser Ablation ICP-MS,Ag,ppm,9.95,IND
OREAS 111b,Laser Ablation ICP-MS,Hf,ppb,200,IND
OREAS 111b,Laser Ablation ICP-MS,Sn,ppm,6.6,IND
OREAS 111b,Laser Ablation ICP-MS,As,ppm,211,IND
OREAS 111b,Laser Ablation ICP-MS,Ho,ppb,65,IND
OREAS 111b,Laser Ablation ICP-MS,Sr,ppm,12.1,IND
OREAS 111b,Laser Ablation ICP-MS,Ba,ppm,6.75,IND
OREAS 111b,Laser Ablation ICP-MS,In,ppm,1.075,IND
OREAS 111b,Laser Ablation ICP-MS,Ta,ppb,35,IND
OREAS 111b,Laser Ablation ICP-MS,Be,ppm,0.2,IND
OREAS 111b,Laser Ablation ICP-MS,La,ppm,1.655,IND
OREAS 111b,Laser Ablation ICP-MS,Tb,ppb,60,IND
OREAS 111b,Laser Ablation ICP-MS,Bi,ppm,5.15,IND
OREAS 111b,Laser Ablation ICP-MS,Lu,ppb,25,IND
OREAS 111b,Laser Ablation ICP-MS,Te,ppb,2000,IND
OREAS 111b,Laser Ablation ICP-MS,Cd,ppm,14,IND
OREAS 111b,Laser Ablation ICP-MS,Mo,ppm,28.5,IND
OREAS 111b,Laser Ablation ICP-MS,Th,ppm,0.88,IND
OREAS 111b,Laser Ablation ICP-MS,Ce,ppm,3.22,IND
OREAS 111b,Laser Ablation ICP-MS,Nb,ppm,0.45,IND
OREAS 111b,Laser Ablation ICP-MS,Tl,ppm,3.5,IND
OREAS 111b,Laser Ablation ICP-MS,Co,ppm,445,IND
OREAS 111b,Laser Ablation ICP-MS,Nd,ppm,1.465,IND
OREAS 111b,Laser Ablation ICP-MS,Tm,ppb,25,IND
OREAS 111b,Laser Ablation ICP-MS,Cr,ppm,19,IND
OREAS 111b,Laser Ablation ICP-MS,Ni,ppm,28,IND
OREAS 111b,Laser Ablation ICP-MS,U,ppm,3.98,IND
OREAS 111b,Laser Ablation ICP-MS,Cs,ppm,0.275,IND
OREAS 111b,Laser Ablation ICP-MS,Pb,wt.%,0.0335,IND
OREAS 111b,Laser Ablation ICP-MS,V,ppm,42.7,IND
OREAS 111b,Laser Ablation ICP-MS,Cu,ppm,22400,IND
OREAS 111b,Laser Ablation ICP-MS,Pr,ppm,0.29,IND
OREAS 111b,Laser Ablation ICP-MS,W,ppm,4.275,IND
OREAS 111b,Laser Ablation ICP-MS,Dy,ppm,0.33,IND
OREAS 111b,Laser Ablation ICP-MS,Rb,ppm,0.55,IND
OREAS 111b,Laser Ablation ICP-MS,Y,ppm,2.08,IND
OREAS 111b,Laser Ablation ICP-MS,Er,ppm,0.155,IND
OREAS 111b,Laser Ablation ICP-MS,Re,ppb,40,IND
OREAS 111b,Laser Ablation ICP-MS,Yb,ppb,150,IND
OREAS 111b,Laser Ablation ICP-MS,Eu,ppb,80,IND
OREAS 111b,Laser Ablation ICP-MS,Sb,ppm,19.05,IND
OREAS 111b,Laser Ablation ICP-MS,Zn,ppm,3995,IND
OREAS 111b,Laser Ablation ICP-MS,Ga,ppm,2,IND
OREAS 111b,Laser Ablation ICP-MS,Sc,ppm,0.35,IND
OREAS 111b,Laser Ablation ICP-MS,Zr,ppm,5.25,IND
OREAS 111b,Laser Ablation ICP-MS,Gd,ppm,0.355,IND
OREAS 111b,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 111b,Laser Ablation ICP-MS,Ge,ppb,400,IND
OREAS 111b,Laser Ablation ICP-MS,Sm,ppm,0.345,IND
OREAS 111b,Infrared Combustion,C,wt.%,0.135,IND
OREAS 111b,Infrared Combustion,S,wt.%,36.65,IND
OREAS 112,Oxidising Fusion XRF,Al2O3,wt.%,1.2885,IND
OREAS 112,Oxidising Fusion XRF,Fe2O3,wt.%,47.494634,IND
OREAS 112,Oxidising Fusion XRF,SnO2,ppm,25.392,IND
OREAS 112,Oxidising Fusion XRF,As,ppm,230,IND
OREAS 112,Oxidising Fusion XRF,K2O,wt.%,0.02,IND
OREAS 112,Oxidising Fusion XRF,SO3,wt.%,90.311238,IND
OREAS 112,Oxidising Fusion XRF,BaO,ppm,22.33,IND
OREAS 112,Oxidising Fusion XRF,MgO,wt.%,0.5685,IND
OREAS 112,Oxidising Fusion XRF,SrO,ppm,23.652,IND
OREAS 112,Oxidising Fusion XRF,CaO,wt.%,0.2425,IND
OREAS 112,Oxidising Fusion XRF,MnO,wt.%,0.0135,IND
OREAS 112,Oxidising Fusion XRF,TiO2,wt.%,0.0415,IND
OREAS 112,Oxidising Fusion XRF,Cl,ppm,< 10,IND
OREAS 112,Oxidising Fusion XRF,NiO,ppm,50.9,IND
OREAS 112,Oxidising Fusion XRF,V2O5,ppm,80.334,IND
OREAS 112,Oxidising Fusion XRF,CoO,ppm,686.61,IND
OREAS 112,Oxidising Fusion XRF,P2O5,wt.%,0.0504152,IND
OREAS 112,Oxidising Fusion XRF,ZnO,ppm,5333.968,IND
OREAS 112,Oxidising Fusion XRF,Cr2O3,ppm,29.23,IND
OREAS 112,Oxidising Fusion XRF,PbO,ppm,355.476,IND
OREAS 112,Oxidising Fusion XRF,ZrO2,ppm,13.508,IND
OREAS 112,Oxidising Fusion XRF,CuO,ppm,62514.892,IND
OREAS 112,Oxidising Fusion XRF,SiO2,wt.%,18.615,IND
OREAS 112,Thermogravimetry,LOI1000,wt.%,26.06,IND
OREAS 112,Laser Ablation ICP-MS,Ag,ppm,12.75,IND
OREAS 112,Laser Ablation ICP-MS,Hf,ppb,285,IND
OREAS 112,Laser Ablation ICP-MS,Sn,ppm,7.4,IND
OREAS 112,Laser Ablation ICP-MS,As,ppm,231,IND
OREAS 112,Laser Ablation ICP-MS,Ho,ppb,120,IND
OREAS 112,Laser Ablation ICP-MS,Sr,ppm,8.8,IND
OREAS 112,Laser Ablation ICP-MS,Ba,ppm,5.25,IND
OREAS 112,Laser Ablation ICP-MS,In,ppm,1.425,IND
OREAS 112,Laser Ablation ICP-MS,Ta,ppb,85,IND
OREAS 112,Laser Ablation ICP-MS,Be,ppm,< 0.2,IND
OREAS 112,Laser Ablation ICP-MS,La,ppm,3.495,IND
OREAS 112,Laser Ablation ICP-MS,Tb,ppb,100,IND
OREAS 112,Laser Ablation ICP-MS,Bi,ppm,5.88,IND
OREAS 112,Laser Ablation ICP-MS,Lu,ppb,50,IND
OREAS 112,Laser Ablation ICP-MS,Te,ppb,2400,IND
OREAS 112,Laser Ablation ICP-MS,Cd,ppm,14,IND
OREAS 112,Laser Ablation ICP-MS,Mo,ppm,30.6,IND
OREAS 112,Laser Ablation ICP-MS,Th,ppm,1.15,IND
OREAS 112,Laser Ablation ICP-MS,Ce,ppm,6.84,IND
OREAS 112,Laser Ablation ICP-MS,Nb,ppm,0.95,IND
OREAS 112,Laser Ablation ICP-MS,Tl,ppm,2.8,IND
OREAS 112,Laser Ablation ICP-MS,Co,ppm,555,IND
OREAS 112,Laser Ablation ICP-MS,Nd,ppm,3.355,IND
OREAS 112,Laser Ablation ICP-MS,Tm,ppb,40,IND
OREAS 112,Laser Ablation ICP-MS,Cr,ppm,19,IND
OREAS 112,Laser Ablation ICP-MS,Ni,ppm,33,IND
OREAS 112,Laser Ablation ICP-MS,U,ppm,3.805,IND
OREAS 112,Laser Ablation ICP-MS,Cs,ppm,0.255,IND
OREAS 112,Laser Ablation ICP-MS,Pb,wt.%,0.0328,IND
OREAS 112,Laser Ablation ICP-MS,V,ppm,47.7,IND
OREAS 112,Laser Ablation ICP-MS,Cu,ppm,48250,IND
OREAS 112,Laser Ablation ICP-MS,Pr,ppm,0.77,IND
OREAS 112,Laser Ablation ICP-MS,W,ppm,3.025,IND
OREAS 112,Laser Ablation ICP-MS,Dy,ppm,0.54,IND
OREAS 112,Laser Ablation ICP-MS,Rb,ppm,0.925,IND
OREAS 112,Laser Ablation ICP-MS,Y,ppm,3.37,IND
OREAS 112,Laser Ablation ICP-MS,Er,ppm,0.35,IND
OREAS 112,Laser Ablation ICP-MS,Re,ppb,80,IND
OREAS 112,Laser Ablation ICP-MS,Yb,ppb,280,IND
OREAS 112,Laser Ablation ICP-MS,Eu,ppb,145,IND
OREAS 112,Laser Ablation ICP-MS,Sb,ppm,17.3,IND
OREAS 112,Laser Ablation ICP-MS,Zn,ppm,4340,IND
OREAS 112,Laser Ablation ICP-MS,Ga,ppm,3.1,IND
OREAS 112,Laser Ablation ICP-MS,Sc,ppm,1.05,IND
OREAS 112,Laser Ablation ICP-MS,Zr,ppm,12.25,IND
OREAS 112,Laser Ablation ICP-MS,Gd,ppm,0.59,IND
OREAS 112,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 112,Laser Ablation ICP-MS,Ge,ppb,200,IND
OREAS 112,Laser Ablation ICP-MS,Sm,ppm,0.725,IND
OREAS 112,Infrared Combustion,C,wt.%,0.105,IND
OREAS 112,Infrared Combustion,S,wt.%,34.5,IND
OREAS 113,Oxidising Fusion XRF,Al2O3,wt.%,3.0195,IND
OREAS 113,Oxidising Fusion XRF,Fe2O3,wt.%,39.7385115,IND
OREAS 113,Oxidising Fusion XRF,SnO2,ppm,25.392,IND
OREAS 113,Oxidising Fusion XRF,As,ppm,265,IND
OREAS 113,Oxidising Fusion XRF,K2O,wt.%,0.0465,IND
OREAS 113,Oxidising Fusion XRF,SO3,wt.%,72.618576,IND
OREAS 113,Oxidising Fusion XRF,BaO,ppm,22.33,IND
OREAS 113,Oxidising Fusion XRF,MgO,wt.%,1.6935,IND
OREAS 113,Oxidising Fusion XRF,SrO,ppm,35.478,IND
OREAS 113,Oxidising Fusion XRF,CaO,wt.%,0.54,IND
OREAS 113,Oxidising Fusion XRF,MnO,wt.%,0.0245,IND
OREAS 113,Oxidising Fusion XRF,TiO2,wt.%,0.1165,IND
OREAS 113,Oxidising Fusion XRF,Cl,ppm,< 10,IND
OREAS 113,Oxidising Fusion XRF,NiO,ppm,25.45,IND
OREAS 113,Oxidising Fusion XRF,V2O5,ppm,107.112,IND
OREAS 113,Oxidising Fusion XRF,CoO,ppm,966.34,IND
OREAS 113,Oxidising Fusion XRF,P2O5,wt.%,0.0538526,IND
OREAS 113,Oxidising Fusion XRF,ZnO,ppm,5253.056,IND
OREAS 113,Oxidising Fusion XRF,Cr2O3,ppm,29.23,IND
OREAS 113,Oxidising Fusion XRF,PbO,ppm,253.142,IND
OREAS 113,Oxidising Fusion XRF,ZrO2,ppm,40.524,IND
OREAS 113,Oxidising Fusion XRF,CuO,ppm,169368.54,IND
OREAS 113,Oxidising Fusion XRF,SiO2,wt.%,21.85,IND
OREAS 113,Thermogravimetry,LOI1000,wt.%,17.05,IND
OREAS 113,Laser Ablation ICP-MS,Ag,ppm,22.2,IND
OREAS 113,Laser Ablation ICP-MS,Hf,ppb,915,IND
OREAS 113,Laser Ablation ICP-MS,Sn,ppm,7,IND
OREAS 113,Laser Ablation ICP-MS,As,ppm,244.5,IND
OREAS 113,Laser Ablation ICP-MS,Ho,ppb,280,IND
OREAS 113,Laser Ablation ICP-MS,Sr,ppm,17.55,IND
OREAS 113,Laser Ablation ICP-MS,Ba,ppm,10,IND
OREAS 113,Laser Ablation ICP-MS,In,ppm,2.775,IND
OREAS 113,Laser Ablation ICP-MS,Ta,ppb,235,IND
OREAS 113,Laser Ablation ICP-MS,Be,ppm,0.2,IND
OREAS 113,Laser Ablation ICP-MS,La,ppm,9.295,IND
OREAS 113,Laser Ablation ICP-MS,Tb,ppb,240,IND
OREAS 113,Laser Ablation ICP-MS,Bi,ppm,6.9,IND
OREAS 113,Laser Ablation ICP-MS,Lu,ppb,95,IND
OREAS 113,Laser Ablation ICP-MS,Te,ppb,3500,IND
OREAS 113,Laser Ablation ICP-MS,Cd,ppm,16,IND
OREAS 113,Laser Ablation ICP-MS,Mo,ppm,35.8,IND
OREAS 113,Laser Ablation ICP-MS,Th,ppm,3.215,IND
OREAS 113,Laser Ablation ICP-MS,Ce,ppm,19,IND
OREAS 113,Laser Ablation ICP-MS,Nb,ppm,2.56,IND
OREAS 113,Laser Ablation ICP-MS,Tl,ppm,0.4,IND
OREAS 113,Laser Ablation ICP-MS,Co,ppm,770,IND
OREAS 113,Laser Ablation ICP-MS,Nd,ppm,8.32,IND
OREAS 113,Laser Ablation ICP-MS,Tm,ppb,115,IND
OREAS 113,Laser Ablation ICP-MS,Cr,ppm,19.5,IND
OREAS 113,Laser Ablation ICP-MS,Ni,ppm,13,IND
OREAS 113,Laser Ablation ICP-MS,U,ppm,3.66,IND
OREAS 113,Laser Ablation ICP-MS,Cs,ppm,0.245,IND
OREAS 113,Laser Ablation ICP-MS,Pb,wt.%,0.0234,IND
OREAS 113,Laser Ablation ICP-MS,V,ppm,64.1,IND
OREAS 113,Laser Ablation ICP-MS,Cu,ppm,133000,IND
OREAS 113,Laser Ablation ICP-MS,Pr,ppm,2.185,IND
OREAS 113,Laser Ablation ICP-MS,W,ppm,1.7,IND
OREAS 113,Laser Ablation ICP-MS,Dy,ppm,1.39,IND
OREAS 113,Laser Ablation ICP-MS,Rb,ppm,2.225,IND
OREAS 113,Laser Ablation ICP-MS,Y,ppm,7.96,IND
OREAS 113,Laser Ablation ICP-MS,Er,ppm,0.745,IND
OREAS 113,Laser Ablation ICP-MS,Re,ppb,170,IND
OREAS 113,Laser Ablation ICP-MS,Yb,ppb,805,IND
OREAS 113,Laser Ablation ICP-MS,Eu,ppb,325,IND
OREAS 113,Laser Ablation ICP-MS,Sb,ppm,6.95,IND
OREAS 113,Laser Ablation ICP-MS,Zn,ppm,4315,IND
OREAS 113,Laser Ablation ICP-MS,Ga,ppm,8.25,IND
OREAS 113,Laser Ablation ICP-MS,Sc,ppm,1.75,IND
OREAS 113,Laser Ablation ICP-MS,Zr,ppm,32.5,IND
OREAS 113,Laser Ablation ICP-MS,Gd,ppm,1.65,IND
OREAS 113,Laser Ablation ICP-MS,Se,ppm,< 5,IND
OREAS 113,Laser Ablation ICP-MS,Ge,ppb,175,IND
OREAS 113,Laser Ablation ICP-MS,Sm,ppm,1.775,IND
OREAS 113,Infrared Combustion,C,wt.%,0.245,IND
OREAS 113,Infrared Combustion,S,wt.%,29.25,IND
OREAS 120,Borate Fusion XRF,CaO,wt.%,0.082114915,IND
OREAS 120,Borate Fusion XRF,Pb,ppm,< 10,IND
OREAS 120,Borate Fusion XRF,S,wt.%,< 0.01,IND
OREAS 120,Borate Fusion XRF,Na2O,wt.%,0.3381249,IND
OREAS 120,Borate Fusion XRF,Rb,ppm,85,IND
OREAS 120,Borate Fusion XRF,Zr,ppm,203.8388889,IND
OREAS 120,Borate / Peroxide Fusion ICP,B,ppm,18.08333333,IND
OREAS 120,Borate / Peroxide Fusion ICP,Na,wt.%,0.238140012,IND
OREAS 120,Borate / Peroxide Fusion ICP,Sc,ppm,3.0096566,IND
OREAS 120,Borate / Peroxide Fusion ICP,Co,ppm,4.24688377,IND
OREAS 120,Borate / Peroxide Fusion ICP,Nb,ppm,8.644188566,IND
OREAS 120,Borate / Peroxide Fusion ICP,Sn,ppm,< 1,IND
OREAS 120,Borate / Peroxide Fusion ICP,Cs,ppm,0.697805554,IND
OREAS 120,Borate / Peroxide Fusion ICP,Ni,ppm,13.0302764,IND
OREAS 120,Borate / Peroxide Fusion ICP,Ta,ppm,0.533867418,IND
OREAS 120,Borate / Peroxide Fusion ICP,Er,ppm,1.409458879,IND
OREAS 120,Borate / Peroxide Fusion ICP,P,wt.%,0.012864164,IND
OREAS 120,Borate / Peroxide Fusion ICP,Tl,ppm,0.511111111,IND
OREAS 120,Borate / Peroxide Fusion ICP,In,ppm,< 0.2,IND
OREAS 120,Borate / Peroxide Fusion ICP,Pb,ppm,18.25,IND
OREAS 120,Borate / Peroxide Fusion ICP,V,ppm,22.78381206,IND
OREAS 120,Borate / Peroxide Fusion ICP,Li,ppm,4.575,IND
OREAS 120,Borate / Peroxide Fusion ICP,Re,ppm,< 0.1,IND
OREAS 120,Borate / Peroxide Fusion ICP,W,ppm,< 1,IND
OREAS 120,Borate / Peroxide Fusion ICP,Mo,ppm,7.05938725,IND
OREAS 120,Borate / Peroxide Fusion ICP,S,wt.%,< 0.01,IND
OREAS 120,4-Acid Digestion,Ag,ppm,0.040999665,IND
OREAS 120,4-Acid Digestion,Ge,ppm,0.163533333,IND
OREAS 120,4-Acid Digestion,S,wt.%,< 0.01,IND
OREAS 120,4-Acid Digestion,As,ppm,2.651666667,IND
OREAS 120,4-Acid Digestion,Hg,ppm,< 0.01,IND
OREAS 120,4-Acid Digestion,Sb,ppm,0.072669926,IND
OREAS 120,4-Acid Digestion,Au,ppm,0.0024,IND
OREAS 120,4-Acid Digestion,Ho,ppm,0.41625,IND
OREAS 120,4-Acid Digestion,Se,ppm,0.833333333,IND
OREAS 120,4-Acid Digestion,Bi,ppm,0.030007788,IND
OREAS 120,4-Acid Digestion,Lu,ppm,0.154108251,IND
OREAS 120,4-Acid Digestion,Sm,ppm,3.823333333,IND
OREAS 120,4-Acid Digestion,Cd,ppm,< 0.02,IND
OREAS 120,4-Acid Digestion,Nd,ppm,19.39966667,IND
OREAS 120,4-Acid Digestion,Te,ppm,< 0.05,IND
OREAS 120,4-Acid Digestion,Cu,ppm,3.106077658,IND
OREAS 120,4-Acid Digestion,Pr,ppm,5.2,IND
OREAS 120,4-Acid Digestion,Tm,ppm,0.1625,IND
OREAS 120,4-Acid Digestion,Er,ppm,1.2075,IND
OREAS 120,4-Acid Digestion,Re,ppm,0.001611111,IND
OREAS 120,4-Acid Digestion,W,ppm,0.345765057,IND
OREAS 120,4-Acid Digestion,Gd,ppm,3.135,IND
OREAS 120,4-Acid Digestion,Ru,ppm,< 0.1,IND
OREAS 120,4-Acid Digestion,Zr,ppm,47.37826069,IND
OREAS 120,Infrared Combustion,S,wt.%,< 0.01,IND
OREAS 120,Thermogravimetry,H2O-,wt.%,1.742781649,IND
OREAS 120,Pressed Powder Pellet XRF,U,ppm,44.41666667,IND
OREAS 121,Borate Fusion XRF,Na2O,wt.%,0.32463125,IND
OREAS 121,Borate Fusion XRF,Rb,ppm,91.66666667,IND
OREAS 121,Borate Fusion XRF,Sr,ppm,151.1610329,IND
OREAS 121,Borate Fusion XRF,P2O5,wt.%,0.035391798,IND
OREAS 121,Borate Fusion XRF,S,wt.%,< 0.01,IND
OREAS 121,Borate Fusion XRF,Zr,ppm,204.3666667,IND
OREAS 121,Borate / Peroxide Fusion ICP,B,ppm,18.66666667,IND
OREAS 121,Borate / Peroxide Fusion ICP,Mo,ppm,6.912717299,IND
OREAS 121,Borate / Peroxide Fusion ICP,S,wt.%,< 0.01,IND
OREAS 121,Borate / Peroxide Fusion ICP,Be,ppm,1.313333333,IND
OREAS 121,Borate / Peroxide Fusion ICP,Na,wt.%,0.237388724,IND
OREAS 121,Borate / Peroxide Fusion ICP,Sc,ppm,3.002808964,IND
OREAS 121,Borate / Peroxide Fusion ICP,Co,ppm,4.161191652,IND
OREAS 121,Borate / Peroxide Fusion ICP,Nb,ppm,8.743069566,IND
OREAS 121,Borate / Peroxide Fusion ICP,Sn,ppm,< 1,IND
OREAS 121,Borate / Peroxide Fusion ICP,Cr,ppm,50.54915907,IND
OREAS 121,Borate / Peroxide Fusion ICP,Ni,ppm,10.71852118,IND
OREAS 121,Borate / Peroxide Fusion ICP,Ta,ppm,0.519247182,IND
OREAS 121,Borate / Peroxide Fusion ICP,Cs,ppm,0.692853895,IND
OREAS 121,Borate / Peroxide Fusion ICP,P,wt.%,0.015683186,IND
OREAS 121,Borate / Peroxide Fusion ICP,Tl,ppm,0.477777778,IND
OREAS 121,Borate / Peroxide Fusion ICP,In,ppm,< 0.2,IND
OREAS 121,Borate / Peroxide Fusion ICP,Pb,ppm,19.66666667,IND
OREAS 121,Borate / Peroxide Fusion ICP,V,ppm,22.97127449,IND
OREAS 121,Borate / Peroxide Fusion ICP,Li,ppm,4.475,IND
OREAS 121,Borate / Peroxide Fusion ICP,Pr,ppm,4.733271136,IND
OREAS 121,Borate / Peroxide Fusion ICP,W,ppm,< 1,IND
OREAS 121,Borate / Peroxide Fusion ICP,Mn,wt.%,0.078085502,IND
OREAS 121,Borate / Peroxide Fusion ICP,Re,ppm,< 0.1,IND
OREAS 121,Borate / Peroxide Fusion ICP,Zn,ppm,< 30,IND
OREAS 121,4-Acid Digestion,Ag,ppm,0.0295,IND
OREAS 121,4-Acid Digestion,Ge,ppm,0.207666667,IND
OREAS 121,4-Acid Digestion,Ru,ppm,< 0.1,IND
OREAS 121,4-Acid Digestion,As,ppm,3.569090909,IND
OREAS 121,4-Acid Digestion,Hg,ppm,< 1,IND
OREAS 121,4-Acid Digestion,S,wt.%,< 0.01,IND
OREAS 121,4-Acid Digestion,Au,ppm,0.00298,IND
OREAS 121,4-Acid Digestion,Ho,ppm,0.412,IND
OREAS 121,4-Acid Digestion,Se,ppm,0.883333333,IND
OREAS 121,4-Acid Digestion,Bi,ppm,0.023333333,IND
OREAS 121,4-Acid Digestion,In,ppm,0.014222222,IND
OREAS 121,4-Acid Digestion,Sm,ppm,3.828,IND
OREAS 121,4-Acid Digestion,Cd,ppm,< 0.02,IND
OREAS 121,4-Acid Digestion,Lu,ppm,0.148308901,IND
OREAS 121,4-Acid Digestion,Te,ppm,< 0.05,IND
OREAS 121,4-Acid Digestion,Cu,ppm,3.131034339,IND
OREAS 121,4-Acid Digestion,Nd,ppm,20.235,IND
OREAS 121,4-Acid Digestion,Tm,ppm,0.178888889,IND
OREAS 121,4-Acid Digestion,Er,ppm,1.188333333,IND
OREAS 121,4-Acid Digestion,Pr,ppm,5.142666667,IND
OREAS 121,4-Acid Digestion,Zr,ppm,48.74000507,IND
OREAS 121,4-Acid Digestion,Gd,ppm,3.191,IND
OREAS 121,4-Acid Digestion,Re,ppm,0.002166667,IND
OREAS 121,Infrared Combustion,S,wt.%,0.008,IND
OREAS 121,Thermogravimetry,H2O-,wt.%,1.6409348,IND
OREAS 121,Pressed Powder Pellet XRF,U,ppm,233.0833333,IND
OREAS 122,Borate Fusion XRF,Co,ppm,< 100,IND
OREAS 122,Borate Fusion XRF,Pb,ppm,< 10,IND
OREAS 122,Borate Fusion XRF,S,wt.%,< 0.01,IND
OREAS 122,Borate Fusion XRF,Na2O,wt.%,0.357580667,IND
OREAS 122,Borate Fusion XRF,Rb,ppm,100,IND
OREAS 122,Borate Fusion XRF,Zr,ppm,204.3577778,IND
OREAS 122,Borate / Peroxide Fusion ICP,B,ppm,26.66666667,IND
OREAS 122,Borate / Peroxide Fusion ICP,Mo,ppm,6.978339061,IND
OREAS 122,Borate / Peroxide Fusion ICP,S,wt.%,< 0.01,IND
OREAS 122,Borate / Peroxide Fusion ICP,Be,ppm,1.279166667,IND
